PAC ID,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,State
1951383454.0,20416.0,1290.0,6.32,NC
1951383645.0,280.0,80.0,28.57,AR
1951383819.0,627.0,38.0,6.06,TN
1951384015.0,134.0,28.0,20.9,NV
1951386630.0,2975.0,131.0,4.4,TX
1951387091.0,202.0,42.0,20.79,OH
1951387661.0,9040.0,514.0,5.69,MI
1951387679.0,3360.0,142.0,4.23,KS
1951389121.0,266.0,18.0,6.77,MI
1951389691.0,446.0,0.0,0.0,OH
1951390541.0,29688.0,583.0,1.96,TX
1951390608.0,279.0,77.0,27.6,WI
1951392729.0,155.0,52.0,33.55,CA
1951393529.0,3662.0,150.0,4.1,MN
1951395243.0,136.0,26.0,19.12,NY
1951395565.0,542.0,285.0,52.58,OR
1951396134.0,5112.0,203.0,3.97,PA
1951399377.0,1405.0,275.0,19.57,FL
1951399518.0,54.0,14.0,25.93,MA
1951402064.0,206.0,59.0,28.64,CA
1951407600.0,263.0,18.0,6.84,MN
1951408525.0,233.0,43.0,18.45,CA
1951409788.0,3303.0,163.0,4.93,CA
1951426469.0,2441.0,34.0,1.39,NY
1951427384.0,3315.0,334.0,10.08,CT
1951431055.0,89.0,23.0,25.84,NJ
1951431113.0,18186.0,1870.0,10.28,IL
1951434075.0,6391.0,164.0,2.57,TX
1951434356.0,15588.0,602.0,3.86,FL
1951434950.0,804.0,93.0,11.57,CA
1951435338.0,6427.0,343.0,5.34,NC
1951437557.0,671.0,0.0,0.0,CA
1951440692.0,168.0,42.0,25.0,PA
1951443423.0,426.0,0.0,0.0,MD
1951443761.0,70.0,17.0,24.29,TX
1951451392.0,282.0,81.0,28.72,TX
1951453646.0,13291.0,730.0,5.49,IL
1951454792.0,189.0,51.0,26.98,CA
1951456136.0,241.0,14.0,5.81,DC
1951461656.0,192.0,28.0,14.58,OK
1951464643.0,295.0,89.0,30.17,NC
1951468503.0,414.0,143.0,34.54,FL
1951469147.0,2254.0,94.0,4.17,CA
1951469220.0,705.0,62.0,8.79,AZ
1951471077.0,150.0,40.0,26.67,CA
1951473842.0,258.0,62.0,24.03,CA
1951475474.0,303.0,28.0,9.24,MI
1951476977.0,13171.0,875.0,6.64,TN
1951477074.0,306.0,42.0,13.73,WA
1951477470.0,320.0,107.0,33.44,CA
1951478486.0,6432.0,83.0,1.29,MA
1951479369.0,4811.0,3096.0,64.35,OH
1951479724.0,3983.0,191.0,4.8,WA
1951482538.0,247.0,18.0,7.29,MT
1951482637.0,25672.0,1126.0,4.39,AR
1951482926.0,4216.0,165.0,3.91,OK
1951484518.0,7617.0,169.0,2.22,MD
1951484971.0,218.0,46.0,21.1,WI
1951485408.0,23524.0,1687.0,7.17,AL
1951486935.0,256.0,86.0,33.59,ID
1951490051.0,702.0,225.0,32.05,GA
1951490200.0,484.0,164.0,33.88,MO
1951491091.0,1809.0,0.0,0.0,IN
1951492180.0,12625.0,118.0,0.93,LA
1951492891.0,94.0,24.0,25.53,MI
1951498237.0,3839.0,112.0,2.92,WI
1951520147.0,246.0,20.0,8.13,CA
1951521061.0,885.0,49.0,5.54,PA
1951522531.0,99.0,28.0,28.28,SC
1951524164.0,471.0,51.0,10.83,WA
1951528181.0,293.0,12.0,4.1,IL
1951528314.0,3482.0,212.0,6.09,PA
1951528611.0,182.0,13.0,7.14,UT
1951529700.0,152.0,14.0,9.21,OH
1951529841.0,384.0,67.0,17.45,CA
1951530963.0,109.0,25.0,22.94,IL
1951531862.0,380.0,32.0,8.42,AL
1951535533.0,80.0,12.0,15.0,NY
1951535558.0,133.0,20.0,15.04,WI
1951535798.0,468.0,17.0,3.63,OR
1951536002.0,143.0,15.0,10.49,WA
1951540731.0,943.0,16.0,1.7,CT
1951543537.0,668.0,139.0,20.81,FL
1951545326.0,3774.0,375.0,9.94,LA
1951547082.0,294.0,12.0,4.08,AZ
1951549369.0,2257.0,84.0,3.72,NC
1951552256.0,1353.0,41.0,3.03,TN
1951557461.0,5619.0,117.0,2.08,PA
1951559988.0,5393.0,371.0,6.88,CA
1951571231.0,2498.0,43.0,1.72,NM
1951571629.0,580.0,46.0,7.93,TX
1951572312.0,1606.0,86.0,5.35,MI
1951574300.0,477.0,111.0,23.27,TX
1951575406.0,174.0,37.0,21.26,CA
1951576909.0,315.0,15.0,4.76,TX
1951577204.0,231.0,50.0,21.65,CA
1951582477.0,178.0,50.0,28.09,CO
1951590199.0,202.0,53.0,26.24,TX
1951593201.0,3567.0,110.0,3.08,IL
1951593227.0,472.0,80.0,16.95,NC
1951593821.0,569.0,22.0,3.87,IL
1951593920.0,114.0,21.0,18.42,WA
1951594423.0,7289.0,238.0,3.27,NC
1951594886.0,111.0,37.0,33.33,AK
1951597558.0,203.0,17.0,8.37,TX
1951598606.0,2306.0,53.0,2.3,NY
1951613009.0,219.0,17.0,7.76,MO
1951617992.0,477.0,0.0,0.0,NY
1951621119.0,141.0,57.0,40.43,PA
1951626563.0,61.0,21.0,34.43,CA
2062300635.0,185.0,53.0,28.65,KS
2062303845.0,1300.0,32.0,2.46,CO
2062304579.0,147.0,30.0,20.41,IL
2062306210.0,304.0,78.0,25.66,WI
2062306756.0,427.0,144.0,33.72,FL
2062308158.0,303.0,24.0,7.92,KY
2062311863.0,335.0,95.0,28.36,FL
2062312879.0,2222.0,182.0,8.19,NC
2062312937.0,218.0,40.0,18.35,OH
2062315104.0,415.0,38.0,9.16,VA
2062318306.0,50.0,18.0,36.0,OK
2062319924.0,239.0,66.0,27.62,CA
2062319981.0,12161.0,478.0,3.93,FL
2062326317.0,739.0,106.0,14.34,FL
2062326614.0,1294.0,72.0,5.56,OR
2062400195.0,483.0,126.0,26.09,CA
2062400476.0,235.0,72.0,30.64,FL
2062402514.0,8189.0,436.0,5.32,NJ
2062402852.0,5969.0,433.0,7.25,CO
2062404924.0,3062.0,223.0,7.28,CO
2062405020.0,244.0,14.0,5.74,WA
2062407521.0,218.0,40.0,18.35,MA
2062409097.0,230.0,73.0,31.74,SD
2062410186.0,3101.0,132.0,4.26,IL
2062410202.0,15068.0,1015.0,6.74,GA
2062411713.0,133.0,12.0,9.02,KS
2062413867.0,20267.0,375.0,1.85,GA
2062414287.0,3760.0,113.0,3.01,GA
2062414659.0,8360.0,302.0,3.61,OH
2062414733.0,8516.0,112.0,1.32,NY
2062415060.0,963.0,157.0,16.3,FL
2062416761.0,3966.0,112.0,2.82,TX
2062417322.0,4853.0,2638.0,54.36,OH
2062418312.0,238.0,47.0,19.75,TX
2062419153.0,495.0,105.0,21.21,FL
2062420318.0,291.0,53.0,18.21,TN
2062421860.0,235.0,20.0,8.51,WA
2062422322.0,294.0,20.0,6.8,CA
2062424617.0,121.0,19.0,15.7,MI
2062425408.0,94.0,30.0,31.91,CO
2062425812.0,294.0,83.0,28.23,FL
2062427685.0,355.0,27.0,7.61,TX
2062428600.0,9746.0,245.0,2.51,WI
2062428733.0,309.0,85.0,27.51,GA
2062429186.0,748.0,207.0,27.67,AL
2062430119.0,1094.0,172.0,15.72,FL
2062433261.0,19983.0,279.0,1.4,MS
2062433808.0,363.0,33.0,9.09,CO
2062434533.0,328.0,73.0,22.26,IL
2062436058.0,24955.0,1574.0,6.31,AL
2062437122.0,9259.0,174.0,1.88,OH
2062437155.0,3468.0,168.0,4.84,CO
2062439656.0,671.0,147.0,21.91,AR
2062440647.0,9144.0,473.0,5.17,CA
2062441801.0,255.0,76.0,29.8,TX
2062443245.0,11149.0,249.0,2.23,TN
2062443484.0,137.0,11.0,8.03,MO
2062446164.0,12761.0,389.0,3.05,SC
2062446594.0,7358.0,449.0,6.1,PA
2062450794.0,6196.0,380.0,6.13,AL
2062454572.0,150.0,39.0,26.0,IL
2062454721.0,2308.0,0.0,0.0,ME
2062457229.0,236.0,51.0,21.61,CA
2062458821.0,6377.0,371.0,5.82,TN
2062459175.0,150.0,29.0,19.33,NJ
2062460553.0,465.0,30.0,6.45,KY
2062460595.0,13621.0,1377.0,10.11,CO
2062461031.0,5472.0,291.0,5.32,MI
2062464167.0,1452.0,877.0,60.4,LA
2062465693.0,327.0,101.0,30.89,CA
2062468671.0,451.0,20.0,4.43,TX
2062468929.0,225.0,64.0,28.44,CO
2062468978.0,176.0,33.0,18.75,NJ
2062469372.0,256.0,64.0,25.0,CO
2062469646.0,2352.0,68.0,2.89,MA
2062470263.0,451.0,29.0,6.43,WI
2062472269.0,296.0,35.0,11.82,TX
2062475049.0,15523.0,1375.0,8.86,LA
2062475395.0,401.0,82.0,20.45,CA
2062478043.0,2843.0,79.0,2.78,MN
2062478357.0,275.0,62.0,22.55,NY
2062479504.0,335.0,88.0,26.27,CA
2062480957.0,11618.0,494.0,4.25,MI
2062481708.0,1540.0,42.0,2.73,PA
2062482557.0,3771.0,259.0,6.87,MI
2062483548.0,214.0,26.0,12.15,FL
2062484009.0,557.0,111.0,19.93,KS
2062484546.0,6207.0,177.0,2.85,MI
2062485725.0,53.0,18.0,33.96,WV
2062487184.0,1020.0,19.0,1.86,FL
2062488836.0,10711.0,320.0,2.99,RI
2062489057.0,8175.0,185.0,2.26,KY
2062491715.0,543.0,50.0,9.21,MO
2062493703.0,76.0,14.0,18.42,MI
2062497381.0,21421.0,752.0,3.51,IN
2062498447.0,15414.0,958.0,6.22,IL
2062500077.0,206.0,57.0,27.67,NC
2062504509.0,391.0,103.0,26.34,GA
2062504632.0,6757.0,270.0,4.0,TN
2062506025.0,1774.0,0.0,0.0,GA
2062509813.0,5831.0,312.0,5.35,NV
2062511256.0,549.0,120.0,21.86,IN
2062515729.0,6066.0,1662.0,27.4,AR
2062516966.0,303.0,70.0,23.1,MI
2062538408.0,3522.0,41.0,1.16,PA
2062538945.0,11267.0,475.0,4.22,OR
2062541097.0,4007.0,358.0,8.93,FL
2062541832.0,359.0,12.0,3.34,WI
2062543705.0,211.0,71.0,33.65,VA
2062544323.0,8554.0,981.0,11.47,OR
2062545916.0,239.0,55.0,23.01,SC
2062546518.0,155.0,27.0,17.42,AZ
2062546625.0,150.0,40.0,26.67,WI
2062548043.0,337.0,112.0,33.23,MS
2062550411.0,102.0,37.0,36.27,RI
2062553910.0,10541.0,712.0,6.75,PA
2062556384.0,212.0,0.0,0.0,NY
2062557531.0,4275.0,44.0,1.03,FL
2062559271.0,1227.0,104.0,8.48,FL
2062565906.0,3377.0,29.0,0.86,AZ
2062567845.0,24.0,0.0,0.0,NC
2062571672.0,2112.0,83.0,3.93,CA
2062572951.0,674.0,59.0,8.75,CA
2062573017.0,461.0,32.0,6.94,NC
2062575582.0,4362.0,97.0,2.22,FL
2062575632.0,420.0,150.0,35.71,FL
2062581879.0,190.0,58.0,30.53,NH
2062585359.0,156.0,52.0,33.33,MI
2062585946.0,8763.0,212.0,2.42,NC
2062586308.0,5487.0,126.0,2.3,NY
2062588940.0,43.0,14.0,32.56,VA
2062593023.0,8609.0,406.0,4.72,WI
2062593361.0,2638.0,55.0,2.08,CA
2062597123.0,102.0,29.0,28.43,MA
2062605140.0,2381.0,39.0,1.64,NJ
2062605462.0,183.0,21.0,11.48,GA
2062605637.0,300.0,28.0,9.33,IL
2062605702.0,14739.0,662.0,4.49,MO
2062609118.0,2900.0,127.0,4.38,AZ
2062609217.0,352.0,82.0,23.3,CA
2062632003.0,458.0,49.0,10.7,LA
2062632227.0,4048.0,699.0,17.27,VA
2062634405.0,276.0,45.0,16.3,IL
2062638562.0,143.0,26.0,18.18,PA
2062639479.0,41.0,0.0,0.0,MD
2062641467.0,304.0,19.0,6.25,IA
2062643232.0,219.0,15.0,6.85,NJ
2062643810.0,1359.0,42.0,3.09,IL
2062650559.0,3805.0,77.0,2.02,FL
2062651532.0,2079.0,13.0,0.63,FL
2062655665.0,85.0,22.0,25.88,MD
2062661135.0,95.0,30.0,31.58,MD
2062669534.0,109.0,34.0,31.19,MA
2062673197.0,3818.0,112.0,2.93,CO
2062675192.0,108.0,20.0,18.52,OH
2062677867.0,159.0,41.0,25.79,IL
2062680200.0,87.0,23.0,26.44,PA
2062681612.0,4828.0,114.0,2.36,NE
2062684137.0,357.0,63.0,17.65,TX
2062686082.0,16909.0,1168.0,6.91,AR
2062686702.0,228.0,64.0,28.07,ID
2062691694.0,191.0,18.0,9.42,TX
2062692734.0,322.0,72.0,22.36,CA
2062694664.0,142.0,37.0,26.06,TX
2062697519.0,2964.0,40.0,1.35,FL
2062723984.0,60.0,17.0,28.33,MI
2062729221.0,153.0,29.0,18.95,TX
2163311374.0,8343.0,764.0,9.16,OH
2163312885.0,807.0,69.0,8.55,TX
2163316233.0,201.0,42.0,20.9,WI
2163317363.0,25374.0,1232.0,4.86,IL
2163317975.0,466.0,68.0,14.59,TX
2163318601.0,1090.0,103.0,9.45,GA
2163319195.0,182.0,56.0,30.77,CA
2163319344.0,799.0,439.0,54.94,CA
2163320110.0,1153.0,21.0,1.82,OH
2163321084.0,414.0,107.0,25.85,VA
2163326877.0,402.0,133.0,33.08,OH
2163327339.0,133.0,36.0,27.07,MI
2163327552.0,24124.0,1508.0,6.25,MO
2163328881.0,287.0,30.0,10.45,NJ
2163329897.0,274.0,60.0,21.9,CA
2163335308.0,685.0,176.0,25.69,PA
2163335845.0,7299.0,440.0,6.03,VA
2163408238.0,335.0,54.0,16.12,CO
2163409228.0,508.0,44.0,8.66,SC
2163410234.0,697.0,60.0,8.61,MS
2163410242.0,5315.0,192.0,3.61,AR
2163410424.0,125.0,33.0,26.4,CA
2163410952.0,4435.0,155.0,3.49,WI
2163411331.0,239.0,55.0,23.01,CA
2163413543.0,654.0,31.0,4.74,OK
2163416165.0,1125.0,223.0,19.82,FL
2163418542.0,3123.0,121.0,3.87,FL
2163418971.0,516.0,11.0,2.13,NY
2163419029.0,273.0,22.0,8.06,WI
2163423047.0,501.0,43.0,8.58,TX
2163425265.0,6628.0,835.0,12.6,MO
2163427014.0,232.0,13.0,5.6,CT
2163427394.0,523.0,55.0,10.52,SC
2163428780.0,21588.0,422.0,1.95,MS
2163429820.0,210.0,44.0,20.95,CA
2163429911.0,1066.0,52.0,4.88,UT
2163435181.0,6006.0,195.0,3.25,CA
2163436007.0,49.0,0.0,0.0,CA
2163436700.0,44170.0,1198.0,2.71,FL
2163442187.0,4198.0,221.0,5.26,AL
2163444639.0,120.0,15.0,12.5,TX
2163450941.0,229.0,57.0,24.89,WI
2163452699.0,1242.0,67.0,5.39,OK
2163453671.0,5679.0,83.0,1.46,PA
2163457292.0,189.0,41.0,21.69,TX
2163462102.0,139.0,20.0,14.39,ME
2163463787.0,13133.0,1126.0,8.57,MT
2163464629.0,37975.0,32.0,0.08,NY
2163467077.0,222.0,11.0,4.95,NJ
2163468851.0,213.0,48.0,22.54,TX
2163470659.0,182.0,33.0,18.13,NV
2163470964.0,8004.0,416.0,5.2,IL
2163471608.0,1855.0,13.0,0.7,NC
2163472234.0,881.0,64.0,7.26,OR
2163472770.0,234.0,0.0,0.0,PA
2163472788.0,291.0,50.0,17.18,IL
2163473828.0,275.0,25.0,9.09,TX
2163476953.0,196.0,75.0,38.27,CA
2163477217.0,14777.0,628.0,4.25,TX
2163477803.0,54.0,17.0,31.48,GA
2163478926.0,3641.0,152.0,4.17,MN
2163480922.0,14104.0,658.0,4.67,LA
2163482316.0,291.0,87.0,29.9,NC
2163483900.0,357.0,101.0,28.29,FL
2163484866.0,319.0,99.0,31.03,FL
2163485277.0,660.0,177.0,26.82,IN
2163488230.0,348.0,57.0,16.38,CA
2163490822.0,461.0,143.0,31.02,FL
2163492984.0,3063.0,95.0,3.1,IL
2163493255.0,461.0,42.0,9.11,AZ
2163494014.0,7485.0,161.0,2.15,IL
2163494121.0,157.0,32.0,20.38,CA
2163494642.0,6675.0,299.0,4.48,MI
2163495722.0,374.0,82.0,21.93,PA
2163495946.0,380.0,203.0,53.42,IL
2163496001.0,121.0,0.0,0.0,VT
2163497199.0,198.0,39.0,19.7,CA
2163498569.0,924.0,52.0,5.63,TX
2163499898.0,353.0,143.0,40.51,MI
2163501669.0,816.0,23.0,2.82,OR
2163503061.0,1694.0,483.0,28.51,PA
2163504259.0,5443.0,70.0,1.29,AL
2163511742.0,4457.0,402.0,9.02,TN
2163515057.0,11707.0,524.0,4.48,MO
2163516279.0,136.0,39.0,28.68,AK
2163519703.0,381.0,23.0,6.04,IL
2163520404.0,383.0,130.0,33.94,FL
2163520545.0,4575.0,182.0,3.98,NV
2163522962.0,133.0,35.0,26.32,MN
2163527037.0,907.0,174.0,19.18,CA
2163528118.0,7653.0,201.0,2.63,CA
2163546342.0,357.0,39.0,10.92,FL
2163546367.0,251.0,30.0,11.95,CO
2163547233.0,213.0,57.0,26.76,CA
2163548066.0,344.0,26.0,7.56,MA
2163548082.0,34.0,0.0,0.0,OH
2163548207.0,5984.0,1217.0,20.34,FL
2163548413.0,6987.0,427.0,6.11,CA
2163550237.0,6239.0,54.0,0.87,AL
2163551136.0,11009.0,409.0,3.72,NC
2163554270.0,296.0,83.0,28.04,MI
2163555079.0,146.0,40.0,27.4,MN
2163555731.0,789.0,12.0,1.52,SC
2163556127.0,2307.0,12.0,0.52,NY
2163556614.0,460.0,124.0,26.96,SC
2163557778.0,1249.0,119.0,9.53,CA
2163559105.0,232.0,74.0,31.9,CA
2163561820.0,16562.0,589.0,3.56,TX
2163562422.0,182.0,50.0,27.47,NV
2163563909.0,199.0,20.0,10.05,CO
2163563925.0,3898.0,272.0,6.98,TX
2163568163.0,231.0,91.0,39.39,MO
2163568361.0,2978.0,30.0,1.01,CT
2163570805.0,216.0,30.0,13.89,KS
2163571639.0,227.0,27.0,11.89,IL
2163572090.0,8851.0,478.0,5.4,TN
2163573908.0,606.0,35.0,5.78,CO
2163575754.0,365.0,94.0,25.75,OH
2163577164.0,389.0,118.0,30.33,OK
2163578501.0,421.0,87.0,20.67,KY
2163578568.0,305.0,54.0,17.7,CA
2163578857.0,712.0,56.0,7.87,CA
2163580481.0,3693.0,811.0,21.96,AL
2163583485.0,454.0,86.0,18.94,CA
2163584855.0,271.0,28.0,10.33,OH
2163588583.0,8768.0,226.0,2.58,TX
2163595158.0,188.0,48.0,25.53,KY
2163599465.0,325.0,22.0,6.77,IL
2163601915.0,544.0,35.0,6.43,CA
2163602467.0,7313.0,142.0,1.94,FL
2163609710.0,237.0,58.0,24.47,PA
2163611724.0,10047.0,88.0,0.88,NY
2163640905.0,412.0,42.0,10.19,PA
2163643412.0,93.0,20.0,21.51,MA
2163646282.0,2052.0,973.0,47.42,NV
2163648130.0,144.0,41.0,28.47,TX
2163649112.0,2346.0,50.0,2.13,PA
2163651738.0,108.0,18.0,16.67,NY
2163657776.0,491.0,30.0,6.11,KY
2163657818.0,532.0,24.0,4.51,PA
2163664475.0,318.0,37.0,11.64,AL
2163670423.0,16187.0,707.0,4.37,NC
2163670449.0,225.0,19.0,8.44,MD
2163671389.0,202.0,18.0,8.91,KS
2163671694.0,160.0,22.0,13.75,NH
2163672601.0,8124.0,302.0,3.72,MA
2163673351.0,96.0,13.0,13.54,MD
2163674151.0,294.0,14.0,4.76,NJ
2163677717.0,274.0,21.0,7.66,MO
2163679275.0,190.0,22.0,11.58,KS
2163679820.0,234.0,15.0,6.41,WV
2163690116.0,156.0,20.0,12.82,NY
2163693821.0,185.0,43.0,23.24,TX
2163696956.0,1546.0,115.0,7.44,CO
2163697194.0,517.0,0.0,0.0,MA
2163733965.0,93.0,17.0,18.28,CA
2163734831.0,77.0,15.0,19.48,NC
2163746850.0,115.0,20.0,17.39,NY
2163747445.0,5444.0,135.0,2.48,FL
2264320720.0,91.0,13.0,14.29,KS
2264322973.0,11919.0,588.0,4.93,OK
2264326578.0,319.0,47.0,14.73,CA
2264328897.0,8110.0,331.0,4.08,OR
2264330133.0,846.0,0.0,0.0,OH
2264330257.0,10342.0,406.0,3.93,MI
2264333103.0,15078.0,905.0,6.0,LA
2264333632.0,298.0,78.0,26.17,IL
2264333749.0,232.0,13.0,5.6,OR
2264335991.0,259.0,48.0,18.53,MI
2264336304.0,533.0,108.0,20.26,NJ
2264337690.0,2189.0,31.0,1.42,NY
2264337856.0,8283.0,155.0,1.87,NJ
2264342856.0,10499.0,972.0,9.26,AR
2264344621.0,3442.0,173.0,5.03,NY
2264400696.0,1826.0,0.0,0.0,NJ
2264404128.0,856.0,76.0,8.88,OH
2264405893.0,8156.0,416.0,5.1,CO
2264406727.0,307.0,39.0,12.7,OH
2264409242.0,716.0,11.0,1.54,PR
2264409283.0,1680.0,47.0,2.8,MD
2264410968.0,573.0,30.0,5.24,WA
2264414762.0,2919.0,316.0,10.83,IN
2264417955.0,13236.0,1564.0,11.82,AR
2264418953.0,7031.0,321.0,4.57,MI
2264419134.0,7331.0,716.0,9.77,OH
2264420678.0,333.0,88.0,26.43,FL
2264421387.0,449.0,141.0,31.4,HI
2264424597.0,451.0,159.0,35.25,FL
2264425446.0,11782.0,581.0,4.93,AZ
2264427236.0,108.0,12.0,11.11,AL
2264431907.0,4852.0,13.0,0.27,NY
2264432053.0,37.0,0.0,0.0,CA
2264435122.0,12468.0,434.0,3.48,TX
2264436682.0,401.0,0.0,0.0,MA
2264436823.0,1273.0,18.0,1.41,MO
2264437201.0,2636.0,199.0,7.55,VA
2264438084.0,322.0,51.0,15.84,MI
2264443647.0,1185.0,47.0,3.97,IN
2264445451.0,235.0,88.0,37.45,WI
2264446269.0,1213.0,12.0,0.99,MD
2264446939.0,2456.0,48.0,1.95,TX
2264447002.0,259.0,13.0,5.02,OH
2264448539.0,9993.0,377.0,3.77,MO
2264450055.0,116.0,29.0,25.0,MI
2264450675.0,9076.0,446.0,4.91,MI
2264452143.0,676.0,206.0,30.47,FL
2264456441.0,295.0,99.0,33.56,MI
2264457761.0,1953.0,1433.0,73.37,MI
2264461821.0,16673.0,744.0,4.46,PA
2264464130.0,10826.0,742.0,6.85,NV
2264464924.0,6251.0,121.0,1.94,NY
2264467109.0,6725.0,318.0,4.73,FL
2264467364.0,9671.0,568.0,5.87,IL
2264467661.0,257.0,16.0,6.23,MD
2264467794.0,306.0,94.0,30.72,CA
2264471408.0,2556.0,0.0,0.0,NC
2264471796.0,8525.0,322.0,3.78,FL
2264472018.0,405.0,142.0,35.06,GA
2264488840.0,3650.0,272.0,7.45,WA
2264489079.0,157.0,36.0,22.93,NV
2264489160.0,11793.0,441.0,3.74,TN
2264490606.0,776.0,110.0,14.18,CA
2264490853.0,12885.0,333.0,2.58,TX
2264491307.0,29033.0,369.0,1.27,NY
2264491596.0,101.0,28.0,27.72,NV
2264497692.0,221.0,36.0,16.29,NM
2264499185.0,11970.0,935.0,7.81,MO
2264502756.0,175.0,37.0,21.14,TX
2264509736.0,2577.0,184.0,7.14,CO
2264516517.0,3788.0,333.0,8.79,MI
2264524271.0,338.0,98.0,28.99,WA
2264525385.0,187.0,30.0,16.04,MI
2264526680.0,1729.0,92.0,5.32,MA
2264527142.0,1641.0,112.0,6.83,OH
2264530013.0,735.0,28.0,3.81,NY
2264532142.0,2663.0,33.0,1.24,MA
2264532910.0,6655.0,511.0,7.68,OR
2264558113.0,203.0,68.0,33.5,SD
2264560994.0,9684.0,98.0,1.01,KY
2264561224.0,7171.0,200.0,2.79,CA
2264562685.0,165.0,20.0,12.12,NY
2264564194.0,321.0,70.0,21.81,PA
2264566181.0,12372.0,387.0,3.13,MO
2264571496.0,9661.0,1195.0,12.37,MI
2264576826.0,5046.0,284.0,5.63,WA
2264583111.0,397.0,28.0,7.05,WA
2264584622.0,84.0,66.0,78.57,FL
2264585124.0,6405.0,190.0,2.97,CA
2264585611.0,58.0,14.0,24.14,NY
2264588151.0,338.0,90.0,26.63,IL
2264589357.0,922.0,24.0,2.6,TX
2264590082.0,1454.0,37.0,2.54,TX
2264591619.0,1744.0,60.0,3.44,GA
2264592880.0,10477.0,422.0,4.03,AL
2264594779.0,401.0,87.0,21.7,WA
2264596139.0,2191.0,79.0,3.61,SC
2264596816.0,3976.0,136.0,3.42,DC
2264596873.0,712.0,94.0,13.2,MO
2264598606.0,6486.0,492.0,7.59,OR
2264598689.0,18445.0,810.0,4.39,FL
2264600774.0,47.0,16.0,34.04,CA
2264604289.0,310.0,19.0,6.13,LA
2264611557.0,7065.0,211.0,2.99,NJ
2264619634.0,192.0,18.0,9.38,WA
2264626787.0,14350.0,751.0,5.23,FL
2264627934.0,8093.0,458.0,5.66,WV
2264629237.0,600.0,43.0,7.17,IL
2264650431.0,3547.0,102.0,2.88,CA
2264653625.0,336.0,31.0,9.23,GA
2264662956.0,103.0,12.0,11.65,NV
2264664135.0,127.0,43.0,33.86,MI
2264668698.0,293.0,36.0,12.29,IN
2264669845.0,373.0,29.0,7.77,AR
2264670926.0,189.0,70.0,37.04,WA
2264673250.0,54.0,23.0,42.59,PA
2264674290.0,199.0,35.0,17.59,WI
2264674795.0,628.0,38.0,6.05,OR
2264680941.0,2723.0,312.0,11.46,NY
2264681881.0,1384.0,103.0,7.44,TN
2264684018.0,110.0,13.0,11.82,IL
2264688696.0,210.0,50.0,23.81,CA
2264689710.0,242.0,22.0,9.09,IA
2264698422.0,267.0,35.0,13.11,NV
2264698570.0,86.0,27.0,31.4,MN
2264740752.0,967.0,25.0,2.59,AL
2264743111.0,261.0,16.0,6.13,TX
2264749076.0,138.0,31.0,22.46,PA
2264754639.0,266.0,14.0,5.26,FL
2264754860.0,176.0,48.0,27.27,TX
2264757368.0,115.0,16.0,13.91,FL
2264757509.0,75.0,0.0,0.0,WA
2365332269.0,15190.0,591.0,3.89,PA
2365332582.0,768.0,16.0,2.08,NY
2365333135.0,975.0,0.0,0.0,CA
2365333697.0,8962.0,198.0,2.21,GA
2365336088.0,162.0,35.0,21.6,FL
2365336880.0,207.0,72.0,34.78,OH
2365338969.0,514.0,120.0,23.35,GA
2365344132.0,2668.0,147.0,5.51,TX
2365345899.0,8058.0,246.0,3.05,PA
2365346582.0,563.0,21.0,3.73,CO
2365355740.0,20002.0,937.0,4.68,GA
2365356888.0,258.0,75.0,29.07,FL
2365400876.0,6112.0,244.0,3.99,GA
2365404365.0,86.0,26.0,30.23,FL
2365404704.0,124.0,31.0,25.0,WI
2365406196.0,274.0,106.0,38.69,OK
2365406741.0,286.0,21.0,7.34,GA
2365409430.0,110.0,31.0,28.18,NH
2365413259.0,437.0,47.0,10.76,KS
2365414299.0,11570.0,866.0,7.48,LA
2365417607.0,12965.0,423.0,3.26,FL
2365417649.0,430.0,18.0,4.19,PA
2365424736.0,76.0,18.0,23.68,MI
2365426277.0,1671.0,89.0,5.33,TX
2365428216.0,573.0,244.0,42.58,FL
2365435344.0,353.0,19.0,5.38,OR
2365436383.0,5336.0,136.0,2.55,PA
2365436425.0,2683.0,122.0,4.55,CA
2365436565.0,260.0,44.0,16.92,MN
2365439577.0,224.0,30.0,13.39,GU
2365440252.0,13190.0,562.0,4.26,PA
2365440286.0,112.0,22.0,19.64,CA
2365442027.0,360.0,36.0,10.0,OH
2365443066.0,19814.0,1023.0,5.16,AL
2365444015.0,2762.0,324.0,11.73,CO
2365446135.0,475.0,155.0,32.63,NC
2365446812.0,121.0,29.0,23.97,WA
2365454576.0,8409.0,476.0,5.66,MI
2365454840.0,7054.0,72.0,1.02,NY
2365456464.0,257.0,48.0,18.68,CO
2365457579.0,301.0,35.0,11.63,MA
2365459013.0,19176.0,552.0,2.88,MA
2365459740.0,145.0,48.0,33.1,WI
2365463825.0,554.0,170.0,30.69,FL
2365469640.0,6765.0,260.0,3.84,WA
2365470051.0,149.0,34.0,22.82,CA
2365470218.0,3935.0,354.0,9.0,CA
2365470309.0,470.0,107.0,22.77,FL
2365472529.0,22462.0,1196.0,5.32,TN
2365473238.0,83.0,32.0,38.55,OR
2365475860.0,2896.0,20.0,0.69,NY
2365476215.0,25.0,0.0,0.0,PA
2365476561.0,209.0,59.0,28.23,RI
