PAC ID,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,State
5395838197.0,11086.0,265.0,2.39,IL
5395838791.0,1418.0,17.0,1.2,NY
5395840995.0,328.0,22.0,6.71,UT
5395842496.0,4657.0,184.0,3.95,CA
5395848345.0,5365.0,230.0,4.29,FL
5395848816.0,5362.0,3654.0,68.15,FL
5395851737.0,895.0,322.0,35.98,MI
5395860159.0,6479.0,189.0,2.92,TN
5395861009.0,6266.0,135.0,2.15,MI
5395873145.0,22872.0,1204.0,5.26,PA
5395876627.0,4680.0,96.0,2.05,OH
5395877385.0,7137.0,96.0,1.35,CT
5395879977.0,2849.0,106.0,3.72,TX
5395880074.0,9657.0,124.0,1.28,CA
5395884506.0,715.0,38.0,5.31,MS
5395897706.0,294.0,13.0,4.42,PA
5395899330.0,2243.0,12.0,0.53,OH
5395901938.0,5436.0,48.0,0.88,OH
5395917074.0,7918.0,670.0,8.46,NV
5395922421.0,6367.0,199.0,3.13,SC
5395928634.0,3574.0,53.0,1.48,NY
5395932537.0,536.0,18.0,3.36,SD
5395934954.0,6406.0,305.0,4.76,TX
5395937114.0,1546.0,36.0,2.33,DC
5395938997.0,17800.0,494.0,2.78,TX
5395962492.0,1301.0,107.0,8.22,NY
5395967251.0,359.0,31.0,8.64,IL
5395976591.0,492.0,37.0,7.52,PA
5395978209.0,419.0,105.0,25.06,WI
5395981195.0,242.0,13.0,5.37,MD
5395991855.0,3687.0,137.0,3.72,FL
5395994818.0,147.0,13.0,8.84,KS
5395999502.0,214.0,15.0,7.01,OH
5496061608.0,558.0,63.0,11.29,KY
5496065286.0,550.0,30.0,5.45,NY
5496076721.0,238.0,14.0,5.88,MI
5496079600.0,6520.0,76.0,1.17,FL
5496644155.0,5669.0,67.0,1.18,FL
5496653438.0,9679.0,612.0,6.32,PA
5496654576.0,6242.0,244.0,3.91,WY
5496657165.0,2822.0,142.0,5.03,CA
5496658072.0,6144.0,172.0,2.8,FL
5496659146.0,1390.0,154.0,11.08,PA
5496701559.0,346.0,29.0,8.38,NC
5496703936.0,2122.0,0.0,0.0,OH
5496704132.0,5007.0,60.0,1.2,NY
5496707598.0,14399.0,533.0,3.7,TN
5496710998.0,5481.0,117.0,2.13,CA
5496714545.0,2068.0,900.0,43.52,OH
5496715880.0,14397.0,472.0,3.28,FL
5496717266.0,7701.0,160.0,2.08,TX
5496718652.0,1172.0,36.0,3.07,TX
5496720542.0,7791.0,392.0,5.03,MA
5496720567.0,496.0,30.0,6.05,GA
5496720799.0,3827.0,78.0,2.04,VI
5496728370.0,627.0,46.0,7.34,OH
5496730566.0,15593.0,420.0,2.69,GA
5496731747.0,27546.0,736.0,2.67,GA
5496732091.0,2501.0,186.0,7.44,VT
5496738718.0,1515.0,45.0,2.97,FL
5496741993.0,4192.0,61.0,1.46,IL
5496742371.0,8422.0,1059.0,12.57,MI
5496742751.0,1503.0,0.0,0.0,MI
5496743221.0,16412.0,20.0,0.12,FL
5496745606.0,6394.0,349.0,5.46,TX
5496747016.0,2343.0,135.0,5.76,AZ
5496751133.0,1183.0,24.0,2.03,TX
5496753089.0,8974.0,479.0,5.34,KY
5496759136.0,2511.0,110.0,4.38,TX
5496760985.0,17331.0,270.0,1.56,IL
5496763260.0,1055.0,30.0,2.84,TX
5496765604.0,8410.0,166.0,1.97,MI
5496766032.0,4731.0,81.0,1.71,MA
5496773467.0,252.0,19.0,7.54,TN
5496773541.0,5158.0,67.0,1.3,FL
5496785461.0,2591.0,73.0,2.82,WI
5496790909.0,214.0,11.0,5.14,CA
5496790982.0,779.0,29.0,3.72,MA
5496791535.0,13597.0,967.0,7.11,CA
5496791642.0,19916.0,2223.0,11.16,FL
5496793234.0,10631.0,689.0,6.48,KS
5496794216.0,9909.0,475.0,4.79,TX
5496798308.0,3871.0,191.0,4.93,MA
5496801383.0,297.0,35.0,11.78,MD
5496801532.0,4683.0,240.0,5.12,NY
5496802308.0,537.0,24.0,4.47,MI
5496803959.0,73190.0,1477.0,2.02,CA
5496807406.0,2266.0,172.0,7.59,NY
5496809360.0,183.0,16.0,8.74,MI
5496809568.0,2448.0,1122.0,45.83,NY
5496810467.0,7203.0,82.0,1.14,NY
5496811820.0,3693.0,2399.0,64.96,KY
5496818593.0,10718.0,489.0,4.56,NC
5496819864.0,250.0,21.0,8.4,TX
5496820953.0,39.0,0.0,0.0,TX
5496823320.0,224.0,31.0,13.84,CA
5496823924.0,4738.0,17.0,0.36,FL
5496827479.0,452.0,27.0,5.97,OH
5496840498.0,5145.0,2842.0,55.24,ID
5496848012.0,161.0,26.0,16.15,AZ
5496857617.0,7162.0,182.0,2.54,KY
5496870263.0,11603.0,676.0,5.83,TN
5496871543.0,8766.0,282.0,3.22,FL
5496871683.0,10378.0,584.0,5.63,GA
5496871972.0,6089.0,439.0,7.21,NY
5496882888.0,7000.0,1393.0,19.9,NV
5496885626.0,3467.0,146.0,4.21,IL
5496892796.0,222.0,17.0,7.66,TN
5496894933.0,1593.0,103.0,6.47,NY
5496901258.0,161.0,13.0,8.07,MD
5496902439.0,256.0,21.0,8.2,TX
5496913428.0,4589.0,68.0,1.48,PA
5496915738.0,336.0,13.0,3.87,TX
5496918021.0,1535.0,62.0,4.04,MA
5496932097.0,217.0,16.0,7.37,NY
5496933194.0,291.0,14.0,4.81,NM
5496935249.0,3722.0,122.0,3.28,NJ
5496940215.0,2214.0,804.0,36.31,FL
5496971145.0,556.0,11.0,1.98,NY
5496971673.0,432.0,31.0,7.18,IN
5496972689.0,205.0,16.0,7.8,CA
5496976540.0,363.0,42.0,11.57,TX
5496983793.0,326.0,19.0,5.83,CA
5496989550.0,1406.0,57.0,4.05,FL
5496989592.0,2146.0,51.0,2.38,FL
5496995698.0,129.0,12.0,9.3,GA
5496997264.0,344.0,12.0,3.49,NY
5496999070.0,2329.0,0.0,0.0,TX
5597068171.0,384.0,33.0,8.59,WA
5597071662.0,40.0,0.0,0.0,KS
5597073254.0,1327.0,521.0,39.26,OH
5597081638.0,274.0,13.0,4.74,TX
5597087924.0,197.0,13.0,6.6,OH
5597651869.0,8730.0,119.0,1.36,NY
5597652248.0,14615.0,150.0,1.03,FL
5597660332.0,3358.0,53.0,1.58,TX
5597662684.0,6006.0,84.0,1.4,AZ
5597664482.0,11246.0,308.0,2.74,WV
5597665877.0,6798.0,345.0,5.08,WI
5597667170.0,4328.0,76.0,1.76,NJ
5597678961.0,385.0,199.0,51.69,NJ
5597702431.0,6761.0,60.0,0.89,FL
5597708958.0,221.0,32.0,14.48,NV
5597711879.0,3077.0,64.0,2.08,NJ
5597713115.0,2838.0,61.0,2.15,TX
5597714121.0,2768.0,56.0,2.02,TN
5597717728.0,308.0,19.0,6.17,MI
5597720722.0,1763.0,80.0,4.54,GA
5597720912.0,11178.0,144.0,1.29,AR
5597721191.0,3765.0,29.0,0.77,FL
5597724385.0,3474.0,28.0,0.81,FL
5597726729.0,4696.0,68.0,1.45,FL
5597728121.0,2870.0,74.0,2.58,NY
5597728592.0,2611.0,27.0,1.03,NC
5597728998.0,800.0,23.0,2.88,OH
5597730226.0,12032.0,404.0,3.36,CA
5597735753.0,203.0,17.0,8.37,NJ
5597737239.0,6470.0,131.0,2.02,PA
5597744805.0,2050.0,107.0,5.22,MD
5597748855.0,6834.0,273.0,3.99,IN
5597749242.0,3866.0,123.0,3.18,TX
5597751339.0,2962.0,64.0,2.16,NM
5597752642.0,359.0,25.0,6.96,VA
5597758417.0,786.0,347.0,44.15,WI
5597759357.0,1125.0,308.0,27.38,TX
5597761783.0,2040.0,841.0,41.23,CA
5597764365.0,68.0,16.0,23.53,GA
5597765966.0,445.0,21.0,4.72,MA
5597769760.0,6518.0,184.0,2.82,FL
5597770800.0,278.0,27.0,9.71,MI
5597781716.0,4867.0,2868.0,58.93,GA
5597782789.0,7419.0,168.0,2.26,TX
5597784470.0,31549.0,1534.0,4.86,AL
5597786079.0,18986.0,1231.0,6.48,AL
5597787366.0,9566.0,212.0,2.22,FL
5597787838.0,5839.0,101.0,1.73,IL
5597789990.0,1384.0,386.0,27.89,FL
5597794727.0,1261.0,56.0,4.44,NJ
5597795898.0,319.0,13.0,4.08,MA
5597797241.0,8268.0,155.0,1.87,OH
5597806380.0,2925.0,119.0,4.07,NJ
5597807347.0,1493.0,73.0,4.89,IL
5597818641.0,3927.0,629.0,16.02,FL
5597819052.0,921.0,557.0,60.48,AZ
5597819185.0,224.0,16.0,7.14,GA
5597822494.0,667.0,42.0,6.3,TX
5597825877.0,1771.0,151.0,8.53,CA
5597828111.0,418.0,90.0,21.53,TX
5597835132.0,1552.0,17.0,1.1,NC
5597836346.0,54779.0,839.0,1.53,LA
5597839266.0,5008.0,44.0,0.88,GA
5597846865.0,13103.0,111.0,0.85,NY
5597847988.0,276.0,15.0,5.43,NJ
5597853085.0,12476.0,156.0,1.25,FL
5597857243.0,20001.0,966.0,4.83,NV
5597857383.0,34701.0,1297.0,3.74,AR
5597861153.0,1155.0,13.0,1.13,TX
5597864363.0,1010.0,60.0,5.94,LA
5597869685.0,198.0,22.0,11.11,CA
5597881821.0,257.0,13.0,5.06,MO
5597890822.0,4601.0,45.0,0.98,CA
5597891754.0,373.0,15.0,4.02,NC
5597899906.0,9100.0,136.0,1.49,NY
5597905844.0,2201.0,58.0,2.64,AZ
5597907881.0,23.0,0.0,0.0,MI
5597911784.0,381.0,28.0,7.35,IL
5597925453.0,547.0,48.0,8.78,FL
5597936336.0,11498.0,233.0,2.03,NJ
5597946749.0,261.0,22.0,8.43,TX
5597949024.0,15.0,0.0,0.0,IL
5597950451.0,7015.0,388.0,5.53,MI
5597981084.0,599.0,19.0,3.17,NC
5597981167.0,203.0,18.0,8.87,CO
5597990465.0,91.0,0.0,0.0,NY
5597996009.0,725.0,17.0,2.34,OH
5597999318.0,353.0,29.0,8.22,OH
5698063949.0,186.0,12.0,6.45,IL
5698074631.0,437.0,11.0,2.52,TX
5698083772.0,514.0,25.0,4.86,LA
5698091940.0,1721.0,40.0,2.32,FL
5698092955.0,258.0,23.0,8.91,PA
5698661866.0,8115.0,60.0,0.74,FL
5698664068.0,2794.0,141.0,5.05,CA
5698668739.0,18094.0,460.0,2.54,CA
5698668994.0,14846.0,388.0,2.61,NY
5698670883.0,1132.0,36.0,3.18,MI
5698674679.0,1579.0,12.0,0.76,NJ
5698676625.0,5503.0,87.0,1.58,AZ
5698700284.0,172.0,20.0,11.63,CA
5698702728.0,5095.0,50.0,0.98,CA
5698709129.0,10440.0,399.0,3.82,PA
5698709202.0,508.0,33.0,6.5,KY
5698718435.0,10231.0,106.0,1.04,TX
5698721223.0,5429.0,153.0,2.82,SC
5698722858.0,8453.0,269.0,3.18,CA
5698723468.0,2732.0,73.0,2.67,TX
5698725133.0,5131.0,187.0,3.64,IL
5698727667.0,220.0,28.0,12.73,NY
5698728228.0,144.0,25.0,17.36,NY
5698729267.0,5153.0,84.0,1.63,NY
5698730554.0,1824.0,707.0,38.76,NY
5698734291.0,3384.0,1848.0,54.61,CA
5698735348.0,266.0,11.0,4.14,MI
5698738359.0,420.0,31.0,7.38,AL
5698744662.0,2466.0,250.0,10.14,TN
5698746451.0,1688.0,73.0,4.32,MA
5698747251.0,6488.0,374.0,5.76,SC
5698747814.0,1867.0,38.0,2.04,PA
5698759397.0,1090.0,140.0,12.84,MI
5698766103.0,13578.0,681.0,5.02,WA
5698766459.0,2693.0,49.0,1.82,MD
5698769404.0,13601.0,1034.0,7.6,MI
5698770345.0,343.0,31.0,9.04,CA
5698774792.0,1181.0,0.0,0.0,TX
5698782019.0,51551.0,2253.0,4.37,TX
5698782860.0,2616.0,40.0,1.53,MI
5698784122.0,407.0,21.0,5.16,CA
5698790459.0,2511.0,50.0,1.99,FL
5698794832.0,9878.0,528.0,5.35,WV
5698795987.0,1520.0,25.0,1.64,MA
5698798544.0,4828.0,201.0,4.16,CA
5698800944.0,4928.0,328.0,6.66,MA
5698801017.0,5374.0,0.0,0.0,NY
5698803526.0,1769.0,29.0,1.64,VA
5698804425.0,2874.0,136.0,4.73,IN
5698806834.0,15069.0,1485.0,9.85,TX
5698807840.0,129.0,0.0,0.0,NY
5698812287.0,445.0,15.0,3.37,PA
5698814416.0,10837.0,543.0,5.01,TX
5698817120.0,14226.0,794.0,5.58,MO
5698818144.0,399.0,25.0,6.27,AR
5698820025.0,16.0,0.0,0.0,IL
5698835437.0,495.0,0.0,0.0,CA
5698839470.0,301.0,22.0,7.31,LA
5698840841.0,12607.0,595.0,4.72,PA
5698841609.0,107.0,11.0,10.28,GA
5698843894.0,2544.0,15.0,0.59,MD
5698844645.0,303.0,18.0,5.94,GA
5698849792.0,6913.0,91.0,1.32,FL
5698853471.0,2135.0,17.0,0.8,TX
5698857993.0,3145.0,197.0,6.26,MA
5698861375.0,8650.0,696.0,8.05,WV
5698861441.0,6181.0,140.0,2.27,MA
5698861755.0,450.0,16.0,3.56,TN
5698870996.0,443.0,35.0,7.9,CA
5698874618.0,15662.0,1122.0,7.16,KY
5698879724.0,8941.0,428.0,4.79,AR
5698899102.0,4957.0,244.0,4.92,AL
5698900025.0,7615.0,68.0,0.89,FL
5698902104.0,370.0,19.0,5.14,OH
5698907608.0,234.0,13.0,5.56,MT
5698910990.0,460.0,13.0,2.83,MS
5698914414.0,1147.0,28.0,2.44,CA
5698921187.0,2552.0,86.0,3.37,IL
5698923795.0,264.0,20.0,7.58,TX
5698930873.0,602.0,61.0,10.13,OH
5698937696.0,302.0,16.0,5.3,TX
5698946648.0,3224.0,98.0,3.04,RI
5698949808.0,73.0,0.0,0.0,NY
5698949899.0,3528.0,42.0,1.19,NY
5698958775.0,3530.0,0.0,0.0,TX
5698958833.0,83.0,0.0,0.0,CA
5698961423.0,387.0,15.0,3.88,IL
5698964666.0,6223.0,101.0,1.62,FL
5698967578.0,7236.0,623.0,8.61,AZ
5698968121.0,271.0,11.0,4.06,TX
5698992212.0,313.0,26.0,8.31,WA
5799003034.0,9742.0,918.0,9.42,FL
5799074258.0,378.0,12.0,3.17,OH
5799078937.0,152.0,11.0,7.24,CA
5799090593.0,498.0,47.0,9.44,WV
5799093571.0,517.0,27.0,5.22,FL
5799099966.0,311.0,18.0,5.79,NJ
5799672721.0,5744.0,97.0,1.69,NY
5799682035.0,5987.0,654.0,10.92,FL
5799682043.0,408.0,42.0,10.29,AZ
5799682480.0,5195.0,150.0,2.89,PA
5799685491.0,223.0,17.0,7.62,LA
5799687380.0,20052.0,15462.0,77.11,OK
5799689683.0,426.0,24.0,5.63,FL
5799689857.0,440.0,76.0,17.27,OH
5799704227.0,4782.0,104.0,2.17,FL
5799704649.0,412.0,25.0,6.07,TX
5799710281.0,260.0,76.0,29.23,WA
5799712808.0,3661.0,91.0,2.49,NC
5799712824.0,10007.0,378.0,3.78,PA
5799717658.0,11293.0,570.0,5.05,PA
5799721379.0,17.0,0.0,0.0,CA
5799723771.0,3197.0,159.0,4.97,FL
5799726170.0,6292.0,0.0,0.0,NC
5799731030.0,2624.0,98.0,3.73,MA
5799736526.0,14908.0,425.0,2.85,RI
5799740056.0,451.0,0.0,0.0,NY
5799744348.0,316.0,43.0,13.61,IL
5799746913.0,5441.0,33.0,0.61,NY
5799752200.0,5568.0,152.0,2.73,NJ
5799752572.0,830.0,0.0,0.0,NY
5799752770.0,7171.0,111.0,1.55,OH
5799752861.0,3992.0,126.0,3.16,SC
5799754636.0,461.0,28.0,6.07,NJ
5799755120.0,3544.0,337.0,9.51,TX
5799763629.0,5418.0,231.0,4.26,MO
5799764221.0,6470.0,55.0,0.85,GA
5799773321.0,922.0,83.0,9.0,TN
5799781738.0,652.0,99.0,15.18,CA
5799784294.0,898.0,31.0,3.45,NY
5799788063.0,5797.0,1943.0,33.52,NJ
5799792263.0,8748.0,1261.0,14.41,MI
5799792388.0,597.0,75.0,12.56,CA
5799795142.0,7025.0,188.0,2.68,LA
5799795514.0,1983.0,39.0,1.97,IL
5799798419.0,8428.0,450.0,5.34,AL
5799812392.0,14114.0,25.0,0.18,FL
5799813861.0,8131.0,164.0,2.02,PA
5799815403.0,4955.0,344.0,6.94,OK
5799819728.0,8055.0,234.0,2.91,PA
5799821971.0,474.0,34.0,7.17,LA
5799827309.0,112.0,17.0,15.18,WV
5799829677.0,17510.0,656.0,3.75,PA
5799829925.0,4914.0,62.0,1.26,TX
5799831293.0,7171.0,221.0,3.08,NC
5799844387.0,7625.0,347.0,4.55,NE
5799849477.0,5113.0,360.0,7.04,AL
5799852562.0,13290.0,298.0,2.24,TX
5799856753.0,6733.0,0.0,0.0,NY
5799866752.0,11540.0,902.0,7.82,PA
5799868451.0,569.0,21.0,3.69,FL
5799870507.0,8745.0,365.0,4.17,NC
5799873303.0,12232.0,287.0,2.35,VA
5799874558.0,10228.0,37.0,0.36,CT
5799875886.0,4372.0,68.0,1.56,CO
5799877353.0,7994.0,414.0,5.18,OH
5799884631.0,4910.0,91.0,1.85,MA
5799886057.0,443.0,25.0,5.64,CA
5799888533.0,13754.0,546.0,3.97,CT
5799888731.0,2713.0,87.0,3.21,NM
5799910238.0,208.0,23.0,11.06,MN
5799913562.0,633.0,64.0,10.11,VA
5799916755.0,301.0,24.0,7.97,OH
5799920963.0,340.0,27.0,7.94,VA
5799921797.0,217.0,24.0,11.06,NY
5799924288.0,252.0,25.0,9.92,SD
5799925350.0,735.0,37.0,5.03,FL
5799928339.0,260.0,0.0,0.0,NY
5799930871.0,385.0,47.0,12.21,NY
5799934808.0,552.0,25.0,4.53,LA
5799935763.0,293.0,25.0,8.53,AL
5799940060.0,631.0,46.0,7.29,DC
5799942264.0,632.0,26.0,4.11,MD
5799960787.0,16.0,0.0,0.0,TX
5799966537.0,3996.0,46.0,1.15,CA
5799972535.0,3947.0,143.0,3.62,TX
5890005557.0,1302.0,12.0,0.92,NY
5890009690.0,176.0,24.0,13.64,NJ
5890084255.0,263.0,19.0,7.22,CA
5890095038.0,338.0,17.0,5.03,SC
5890609218.0,10054.0,160.0,1.59,FL
5890682074.0,9648.0,359.0,3.72,PA
5890684344.0,13681.0,139.0,1.02,AL
5890688626.0,3039.0,97.0,3.19,AZ
5890697411.0,5292.0,55.0,1.04,NJ
5890710628.0,276.0,60.0,21.74,NY
5890717300.0,10350.0,319.0,3.08,NY
5890717557.0,230.0,24.0,10.43,ID
5890719389.0,2374.0,118.0,4.97,VT
5890724470.0,348.0,16.0,4.6,TX
5890730436.0,1186.0,39.0,3.29,MA
5890740872.0,362.0,26.0,7.18,CA
5890753024.0,497.0,51.0,10.26,AZ
5890753842.0,2879.0,0.0,0.0,CO
5890755334.0,15415.0,199.0,1.29,TX
5890755714.0,4115.0,118.0,2.87,OH
5890759435.0,173.0,16.0,9.25,MA
5890760904.0,3524.0,107.0,3.04,OK
5890761043.0,5713.0,229.0,4.01,NC
5890764229.0,12113.0,562.0,4.64,MS
5890770150.0,11364.0,187.0,1.65,AZ
5890771968.0,1397.0,0.0,0.0,TX
5890773246.0,1523.0,22.0,1.44,FL
5890774350.0,6965.0,204.0,2.93,TX
5890788681.0,2943.0,18.0,0.61,HI
5890789143.0,4361.0,197.0,4.52,WA
5890791008.0,1333.0,84.0,6.3,MI
5890792980.0,455.0,0.0,0.0,TN
5890819189.0,364.0,0.0,0.0,PA
5890823017.0,8924.0,201.0,2.25,FL
5890832356.0,526.0,17.0,3.23,OR
5890834048.0,218.0,32.0,14.68,MD
5890838106.0,7032.0,683.0,9.71,CA
5890853154.0,669.0,63.0,9.42,TX
5890866784.0,5638.0,151.0,2.68,CA
5890873376.0,247.0,16.0,6.48,WA
5890879944.0,344.0,26.0,7.56,TX
5890879985.0,3527.0,17.0,0.48,NV
5890881486.0,6103.0,335.0,5.49,FL
5890888028.0,2437.0,84.0,3.45,AL
5890888101.0,11590.0,235.0,2.03,TX
5890889026.0,444.0,14.0,3.15,WI
5890894737.0,6382.0,54.0,0.85,MA
5890895940.0,16491.0,849.0,5.15,GA
5890896435.0,253.0,21.0,8.3,FL
5890918882.0,170.0,11.0,6.47,WY
5890934236.0,1050.0,36.0,3.43,NY
5890936033.0,286.0,37.0,12.94,IL
5890938070.0,8716.0,151.0,1.73,WV
5890938500.0,1319.0,86.0,6.52,WV
5890946677.0,14248.0,214.0,1.5,FL
5890960454.0,16012.0,1093.0,6.83,TX
5890964803.0,423.0,24.0,5.67,NJ
5890965875.0,298.0,33.0,11.07,DE
5890967061.0,1071.0,39.0,3.64,FL
5890977763.0,1340.0,50.0,3.73,VA
5890978134.0,1400.0,62.0,4.43,NY
5890979272.0,1034.0,17.0,1.64,TX
5890984603.0,6594.0,235.0,3.56,PA
5890984959.0,5338.0,218.0,4.08,PA
5890988711.0,1636.0,32.0,1.96,MD
5991008781.0,42.0,0.0,0.0,MI
5991012627.0,140.0,0.0,0.0,NY
5991606667.0,5937.0,3234.0,54.47,NV
5991618928.0,4422.0,186.0,4.21,PA
5991696239.0,2648.0,21.0,0.79,CA
5991697062.0,9581.0,468.0,4.88,LA
5991697112.0,43068.0,1759.0,4.08,OH
5991700437.0,21929.0,2090.0,9.53,AL
5991702532.0,429.0,26.0,6.06,GA
5991705543.0,8851.0,489.0,5.52,TX
5991709909.0,5501.0,244.0,4.44,SD
5991710113.0,8051.0,376.0,4.67,KY
5991719254.0,128.0,18.0,14.06,AZ
5991726606.0,4235.0,33.0,0.78,HI
5991727950.0,7104.0,153.0,2.15,OH
5991745853.0,7587.0,141.0,1.86,PA
5991751554.0,4465.0,125.0,2.8,CA
5991754244.0,7904.0,177.0,2.24,NH
5991754343.0,4984.0,111.0,2.23,CA
5991755381.0,420.0,18.0,4.29,GA
5991758617.0,3814.0,90.0,2.36,TX
5991759524.0,256.0,25.0,9.77,SC
5991761108.0,6998.0,480.0,6.86,PA
5991761397.0,14243.0,1179.0,8.28,AR
5991763732.0,12805.0,1191.0,9.3,TX
5991765380.0,130.0,0.0,0.0,NY
5991765489.0,8639.0,460.0,5.32,FL
5991765554.0,10538.0,224.0,2.13,FL
5991770588.0,846.0,61.0,7.21,MA
5991773962.0,3562.0,2241.0,62.91,FL
5991777187.0,6405.0,300.0,4.68,CA
5991778094.0,425.0,14.0,3.29,CA
5991788465.0,14312.0,560.0,3.91,OR
5991792301.0,11623.0,264.0,2.27,PA
5991797599.0,6816.0,998.0,14.64,NY
5991807828.0,189.0,23.0,12.17,OH
5991830937.0,328.0,31.0,9.45,LA
5991831281.0,6238.0,110.0,1.76,TX
5991831422.0,10994.0,506.0,4.6,PA
5991831570.0,10409.0,554.0,5.32,PA
5991840605.0,4735.0,224.0,4.73,CA
5991841959.0,584.0,16.0,2.74,KY
5991842346.0,9952.0,613.0,6.16,AL
5991843781.0,678.0,80.0,11.8,FL
5991849507.0,23034.0,1127.0,4.89,FL
5991849721.0,10644.0,1379.0,12.96,SC
5991850224.0,5977.0,629.0,10.52,MA
5991850604.0,453.0,25.0,5.52,NV
5991851529.0,1332.0,862.0,64.71,FL
5991852410.0,4577.0,78.0,1.7,TX
5991859662.0,598.0,45.0,7.53,AZ
5991863482.0,5816.0,94.0,1.62,TX
5991865198.0,2394.0,13.0,0.54,CA
5991865412.0,748.0,625.0,83.56,FL
5991866253.0,683.0,29.0,4.25,TX
5991867152.0,5167.0,53.0,1.03,OH
5991871097.0,2962.0,22.0,0.74,NY
5991873531.0,1729.0,92.0,5.32,CA
5991876963.0,2184.0,235.0,10.76,TN
5991879173.0,3009.0,50.0,1.66,TX
5991884751.0,41279.0,1517.0,3.67,NC
5991885030.0,7156.0,317.0,4.43,HI
5991890774.0,212.0,61.0,28.77,NY
5991897084.0,6292.0,98.0,1.56,NY
5991897340.0,3031.0,1338.0,44.14,CA
5991920902.0,111.0,27.0,24.32,PA
5991924466.0,207.0,14.0,6.76,PA
5991929507.0,3185.0,19.0,0.6,NC
5991939589.0,604.0,35.0,5.79,NY
5991939985.0,254.0,20.0,7.87,LA
5991947038.0,194.0,21.0,10.82,FL
5991948259.0,1684.0,14.0,0.83,MA
5991949489.0,192.0,24.0,12.5,WA
5991951907.0,300.0,13.0,4.33,MI
5991953242.0,11.0,0.0,0.0,OH
5991956989.0,138.0,69.0,50.0,IL
5991958142.0,2031.0,121.0,5.96,IL
5991958563.0,5535.0,207.0,3.74,LA
5991958696.0,205.0,0.0,0.0,NY
5991959819.0,333.0,29.0,8.71,CA
5991976185.0,3524.0,77.0,2.19,TN
5991978256.0,334.0,31.0,9.28,FL
5991983421.0,8732.0,848.0,9.71,MA
5991985665.0,17166.0,1765.0,10.28,MS
5991992661.0,8400.0,529.0,6.3,FL
6002002011.0,2727.0,0.0,0.0,NJ
6002002268.0,196.0,18.0,9.18,AZ
6002003738.0,6841.0,474.0,6.93,MI
6002008554.0,7871.0,134.0,1.7,CA
6002008836.0,496.0,32.0,6.45,LA
6002040524.0,262.0,14.0,5.34,TX
6002051620.0,304.0,18.0,5.92,OH
6002064292.0,5325.0,346.0,6.5,CA
6002078623.0,280.0,36.0,12.86,GA
6002085149.0,3685.0,102.0,2.77,TX
6002085685.0,6794.0,321.0,4.72,UT
6002086774.0,314.0,34.0,10.83,OH
6002093101.0,6160.0,194.0,3.15,FL
6002095908.0,977.0,81.0,8.29,CO
6002122496.0,575.0,39.0,6.78,MD
6002129186.0,414.0,27.0,6.52,PA
6002701471.0,2123.0,69.0,3.25,MO
6002705241.0,8318.0,316.0,3.8,MA
6002714169.0,5535.0,273.0,4.93,TN
6002715125.0,405.0,134.0,33.09,IN
6002719119.0,10259.0,264.0,2.57,PA
6002720133.0,15788.0,2363.0,14.97,AL
6002802196.0,11577.0,1935.0,16.71,AL
6002803970.0,144.0,11.0,7.64,IL
6002807757.0,9981.0,881.0,8.83,CA
6002809514.0,788.0,17.0,2.16,MD
6002809738.0,1740.0,48.0,2.76,PA
6002810082.0,110.0,17.0,15.45,CA
6002814530.0,35.0,0.0,0.0,TX
6002821725.0,2933.0,67.0,2.28,NJ
6002832078.0,3027.0,50.0,1.65,NJ
6002843760.0,856.0,80.0,9.35,AZ
6002845286.0,8881.0,736.0,8.29,SC
6002850252.0,249.0,21.0,8.43,GA
6002868221.0,17531.0,817.0,4.66,FL
6002870656.0,453.0,20.0,4.42,PA
6002871506.0,18303.0,644.0,3.52,CA
6002880671.0,2951.0,24.0,0.81,KY
6002881836.0,230.0,18.0,7.83,GA
6002881935.0,6919.0,164.0,2.37,AZ
6002884376.0,5375.0,195.0,3.63,MA
6002884517.0,34.0,0.0,0.0,MA
6002888963.0,15585.0,395.0,2.53,OH
6002891751.0,25032.0,1070.0,4.27,GA
6002893385.0,6928.0,178.0,2.57,FL
6002893617.0,560.0,31.0,5.54,CA
6002908365.0,1252.0,582.0,46.49,GA
6002910833.0,1147.0,152.0,13.25,IN
6002911237.0,2442.0,18.0,0.74,TN
6002916616.0,5659.0,178.0,3.15,CA
6002918919.0,9078.0,299.0,3.29,VA
6002919420.0,2348.0,61.0,2.6,HI
6002931482.0,1906.0,20.0,1.05,MA
6002931870.0,10270.0,314.0,3.06,TN
6002932191.0,2408.0,67.0,2.78,MS
6002944725.0,253.0,35.0,13.83,CA
6002945417.0,1809.0,42.0,2.32,PR
6002952355.0,682.0,33.0,4.84,TX
6002952686.0,4289.0,112.0,2.61,FL
6002956877.0,854.0,137.0,16.04,PA
6002957461.0,352.0,22.0,6.25,OH
6002958659.0,6417.0,153.0,2.38,FL
6002974821.0,2754.0,179.0,6.5,MI
6002985371.0,765.0,50.0,6.54,AL
6002985462.0,397.0,17.0,4.28,IA
6002987666.0,124.0,21.0,16.94,IL
6002989399.0,5569.0,489.0,8.78,MI
6103002910.0,6669.0,251.0,3.76,PA
6103005640.0,480.0,14.0,2.92,NY
6103005822.0,1532.0,56.0,3.66,IL
6103015532.0,176.0,19.0,10.8,IL
